,bromide_E,bromide_ES_root_dipole,bromide_ES_root_electronic_spatial_extent,bromide_dipole,bromide_electronegativity,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_thermal_correction,acid_dipole,acid_electronegativity,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_core,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_VBur,acid_O1_APT_charge,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_charge,acid_O2_ES_root_NPA_core,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_charge,acid_O2_NPA_core,acid_O2_VBur,yield
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H](CO)C(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-743.4319219086831,2.5882011246151655,3515.77362907454,1781.5333799053437,0.2573749173573465,1.204525873433489,0.134787216543553,0.13332286210136873,-0.2681100786449217,-0.0014643544421842833,205.21020000000004,0.22259822672363747,-0.07124521677708963,0.02638196413381162,-0.1501204689315678,1.999017669433172,18.196392861101227,139.53039849982824,1.9989813855260068,0.6726137428705043,1.0574622582726079,0.025111069989148027,0.05660411356789735,0.4977813079277036,1.9993262220539416,0.19963274515235974,105.53471831832773,21.072957787874955,0.06106394430884079,0.8556425445305549,0.5938817245086271,-0.7330200282472045,-0.23932879889414957,0.013569612123806018,-0.2664962841147834,520.8468902628981,-38.44438653597496,0.010827447924218235,-0.6360001821060328,1.999702819908602,0.4390961596907414,-0.6843368300039597,-0.21325143991431275,0.010947905249247434,-0.705254111597066,1.9996847208796682,-0.17782866865787436,167.2003734472659,144.7280140779083,0.010405943914145835,-0.6904733899158507,1.9996661098307449,0.40896144908636944,36.5
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H](Cc1cn(C=O)c2ccccc12)C(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-1143.455087086769,4.61533177681365,7798.5883063650535,2665.251125245065,0.3809128196326305,1.3370007203198973,0.1372957944056029,0.09453093698210861,-0.2318267313877115,-0.04276485742349429,332.3554,0.197699668102691,-0.035537404440680424,0.023555386948225177,-0.1351396986815337,1.9989688357174717,33.21403445094191,141.56753899282765,1.9989688639441234,0.7086124910548387,1.177419004242077,0.21077601614722213,0.05644048246180522,0.8598615581836135,1.9992988474501665,0.20948554409340595,93.28825370705205,26.60069724970599,0.05629521173498377,0.8619502691641712,0.5411718594229055,-0.7674537958763348,-0.22874433044391737,0.010733361844156348,-0.23072853362622792,543.2681808853961,-54.54387185578374,0.010706267257533602,-0.6085114097187988,1.99970999705441,0.3907661289989286,-0.7324637205547979,-0.19365123161620015,0.010066666513665109,-0.7053911701104986,1.9996799851572595,-0.19475034425479965,163.50467899201996,148.77933984284311,0.01005255119061393,-0.7064180620982726,1.9996799881028493,0.3950598085381017,28.8
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CCCCN(CC(=O)O)C1=O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-992.4687879615342,3.2847627231182845,6848.288480000753,2295.9302782825694,0.37947418490726476,3.8052713401650347,0.1296656007131535,0.1263521021718068,-0.25601770288496034,-0.0033134985413466565,286.3272,0.1907512322698011,0.06053646201474603,0.02234490430964878,-0.32458450080351964,1.9991024153690924,48.298813648748066,142.64844931609485,1.999092415369092,0.5877454279274723,1.1267881716122585,0.15968446402443595,0.05513790855387253,0.8442641169282556,1.99938,0.16681658351030249,94.80436868066695,25.36966744547218,0.05434372435022798,0.8608044709352644,0.5556995899042267,-0.7425857548796443,-0.24729130650780787,0.010832378776673349,-0.2486686836466883,538.7296810614491,-49.90644268520117,0.010598759815755499,-0.6283089108016044,1.9997022530114,0.472653144232983,-0.7614983527604138,-0.19107506262550233,0.010444705781676385,-0.7014231005026663,1.9996731198213036,-0.18956809266304933,168.75703680901137,154.61270922727306,0.010178528990604584,-0.6973021496097283,1.9996731198213036,0.35686681083745897,75.8
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1C(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-824.0683748655256,2.5009405485707488,5247.483271713316,2169.725710554952,0.34929661394726674,1.655046708778918,0.12742447682096894,0.12783458102515047,-0.2552590578461194,0.00041010420418153664,243.30219999999997,-0.11055683135816,-0.11307508626076157,0.02139674199880982,-0.3150109974436073,1.9989741765580678,20.69269576747666,150.94801925270076,1.9989007759801054,0.7360010612288805,1.0544685252892536,0.022881507729780332,0.05578290211784486,0.5111206209460252,1.9992995529567559,0.20821436084601672,101.48606654100263,23.224224764791348,0.05937384647840395,0.8704617216108209,0.6089139294593403,-0.7190701593103032,-0.2066375123952256,0.013281640053494357,-0.24975829900164204,540.516540989601,-66.09218448894626,0.010218216778843535,-0.6301941084979535,1.9997029122235417,0.46113363838062116,-0.6903862853542373,-0.21806136784223273,0.010834238364770448,-0.7031814723133906,1.9997021362935588,-0.195628652377622,182.64351631314761,142.56993445407645,0.010134099720917972,-0.7065466886726993,1.9996802553963833,0.41941543020747607,29.8
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CCC[C@@H](C(=O)O)C1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-824.0645396975336,2.11591525922566,6635.220443776464,2123.7788503544834,0.3490419060785365,1.6123146505853505,0.12490518972751374,0.13398695743576738,-0.2588921471632811,0.009081767708253653,243.3022,-0.05557494333596566,-0.158198437223992,0.01947924159447866,-0.3083097434790575,1.9989800442395715,28.937098670300756,152.32834745823794,1.9989300003142163,0.6898797590768879,1.1211853720596308,0.05965416112320257,0.05336964832876572,0.5210403488317298,1.9992900143576084,0.21876453857007963,98.13341917264385,23.850889262514457,0.05817726699862004,0.8755126997588133,0.5436565663684335,-0.7305675187961806,-0.0977089963190419,0.013143810583198662,-0.2344479398333178,553.653184520334,-62.15259716186397,0.010378609936162029,-0.6117904872125272,1.9997099707135964,0.39636925525321687,-0.7139752167632729,-0.19564586182283775,0.010518403935320343,-0.673418348613144,1.9997099707220967,-0.2011257565379185,180.52055738062714,150.11048537156006,0.010107615522981263,-0.7098953474595016,1.9996808062271811,0.3913686327100897,53.3
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CCC[C@H]1C(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-784.8325084784043,5.253147690600483,4782.254289561617,1764.5409315437928,0.3190010076636015,2.1519958411083584,0.12927430768356984,0.12630272590796318,-0.255577033591533,-0.0029715817756066675,229.2754,-0.11756344675892787,-0.13538745430578022,0.022843466174104918,-0.3167025012631372,1.9989641768057171,25.386172009306325,146.97253684164846,1.9988957905022067,0.6931470418619933,1.086065042578645,0.003311629130462483,0.05805762174919573,0.4969896143137197,1.9992945086612972,0.21781922522304709,104.40809109031275,22.46950951919646,0.05973385950873459,0.8697479674094853,0.5867226497191107,-0.7256581272875134,-0.3098978911431497,0.012690114192154161,-0.25560509419566313,534.4402783506011,-60.00184770856975,0.010313252639012565,-0.632604199117612,1.9997091649537722,0.457926135696917,-0.7036882796028321,-0.23964834043257605,0.011041942636171453,-0.7307695492326116,1.999701906811675,-0.19211243831766328,181.63786047041637,142.98217218369095,0.010305184855614475,-0.6997911037483151,1.9996727418579026,0.3896824302423731,24.2
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CCN(CC(=O)O)C1=O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-914.0248274591432,3.074649612583644,7264.927877361041,2043.2321290703267,0.3189165972782162,2.3557589721555146,0.1314121978559787,0.1297438393341603,-0.261156037190139,-0.0016683585218183904,258.27360000000004,0.22433211840094458,0.1335692234938165,0.02196986047875624,-0.29767073328245147,1.999142845648115,44.503498375983035,152.39433104531687,1.9991000000000005,0.5626653062913609,1.1243936739917133,-0.04494441120638703,0.05270634135524644,0.5087582470429057,1.9994257229057766,0.14380849847731378,90.8191093833125,28.585947036799226,0.05386242426543837,0.8504313845627798,0.522647635315945,-0.7213358994991244,-0.22689860013885044,0.013534763954352193,-0.2350164346941782,554.2255621541775,-61.12828047243888,0.010891437302862388,-0.6086452620554521,1.9997100000000005,0.4100665521568755,-0.7536203173220403,-0.2280558764028921,0.010981047207518232,-0.7149414303120382,1.9997005365678442,-0.1961790096226161,175.94994100998434,153.8340089703065,0.01026334084768561,-0.7039680149995428,1.9996811760951334,0.36545669605838965,84.3
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)C1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-784.8294395388813,1.8491155141658056,5600.628187813955,1938.1390300122946,0.3187394532557398,2.8720913327302062,0.12413702785251376,0.1351347209156825,-0.25927174876819625,0.010997693063168735,229.27539999999996,-0.08054460246037655,-0.21058818945122443,0.020060441326609963,-0.3156822905893585,1.998990028922211,33.79369504657975,154.00198478736615,1.9989440517447967,0.6701108172814796,1.120980888708262,0.05386883742028214,0.05215450824052709,0.5227556286403863,1.9992793737263153,0.20603928048826214,99.0241525557438,23.07791433278288,0.05781434254320134,0.870433061780094,0.547346501645545,-0.7218533356852871,-0.08650933925848717,0.013313298337373658,-0.23660900741509022,541.7482595011963,-56.10665500031196,0.010489626472128878,-0.6161453615264213,1.9997099999999999,0.3994928615066939,-0.7154130409231458,-0.1935695223046001,0.010674108002095277,-0.6672053540989051,1.9997099999999999,-0.20202233550356852,174.91181121698173,150.7219086532515,0.01033792045982024,-0.7079470879867159,1.9996807621184252,0.3909316823934034,47.6
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)CC1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-824.0550691767584,2.0601087983775628,6499.7535360030615,1995.796252602952,0.3492841087379351,2.140071876303059,0.12267068405501981,0.13402095499056182,-0.2566916390455816,0.011350270935542032,243.30219999999994,-0.058436502907708625,-0.17833648991055767,0.01978203890220994,-0.30879959695019366,1.998993650045446,27.751110530088845,157.29837954070578,1.9989424677061427,0.6874784877518753,1.104806819560886,0.04461141176673063,0.052784761951192874,0.5190130687550397,1.9992816408779424,0.20118426987537685,100.99724408787603,22.06292653390787,0.058739371545632524,0.8706542541731839,0.5673485114335369,-0.7225605917405649,-0.09139416479196981,0.013345298610094078,-0.23982292903839286,536.9662897720452,-55.506730304593404,0.010409517885113193,-0.6199135099720515,1.9997076246559586,0.41982710502424325,-0.7173328633275244,-0.19492136388532227,0.010681841141506731,-0.6699341689700802,1.9997099999999997,-0.20187365377677757,177.1275672887135,149.8930526404978,0.01031998938301241,-0.7095484892787453,1.9996799999999997,0.39987272584886746,57.7
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)N[C@H]1CC[C@H](c2ccccc2)C[C@H]1C(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-1054.6794574366227,1.3310992101233703,10498.972139277314,2767.4100278774695,0.43526116419397676,1.9958099202722448,0.13006147078132158,0.12275122185660628,-0.2528126926379278,-0.007310248924715281,319.3998,-0.10463394166687076,-0.08487729753319645,0.02007915828523367,-0.3639943053802314,1.9988900947434372,15.632985833028192,146.67841313607894,1.9988900975943176,0.7264027619985248,1.0414100174290586,0.2055787305287979,0.060981533330706085,0.8692857411476074,1.9992500881048636,0.20522339584384972,101.2213086264353,25.16723950472725,0.0609512353254379,0.869839502499945,0.6493483040777105,-0.7432753329003835,-0.24703556584258424,0.010497716946174861,-0.24765393278033646,527.159406177593,-80.61162085331222,0.010487638369280392,-0.6202054648551146,1.9997000028508802,0.49371525642560116,-0.6441811543244211,-0.18621638850160188,0.010687011137855758,-0.7095000882779816,1.9996700133541776,-0.18624825774708997,150.9452413360038,137.62947562027279,0.010686929748596086,-0.7095291195577172,1.9996700105032972,0.5204631781181869,10.8
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)n1c(CCC(=O)O)nc2ccccc21,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-991.0797566294518,2.2859567269724677,7139.19516702969,2333.8473351754274,0.33877008228248495,3.06804899238489,0.1369815391317602,0.10385664306604452,-0.24083818219780473,-0.033124896065715656,290.3182,-0.07351538432880539,-0.06896316050364437,0.014674042205592222,-0.5495769589943247,1.9990648659743266,38.53977988063993,163.0433566798291,1.9990677245704933,0.5640618818400155,1.182289533113327,0.17098464867754481,0.05507168190453619,0.8650190219317406,1.9993443366342087,0.1725881001856831,97.44163378010144,25.190665660176755,0.054988571358085804,0.865405715352364,0.5145178924201765,-0.7490936922169915,-0.25087553875920177,0.010340420816863769,-0.2508940625925004,545.3990998548243,-62.756704926060245,0.010346961040824314,-0.62126764450346,1.9997085747417853,0.39950144271317295,-0.7564802507350061,-0.19965362898255584,0.010120161718666736,-0.706540161758875,1.9996830748293317,-0.1987571746515603,186.09873085168283,147.3946686426532,0.010110383554380493,-0.7056520907818763,1.9996830748293317,0.36874447285990763,7.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OC(=O)n1cc(CCC(=O)O)c2ccccc21,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-975.0419312610975,2.2620701808316594,8343.256035422535,2285.4352388030165,0.3505568492132909,2.9790020999955273,0.12629612878144356,0.09850025387200073,-0.2247963826534443,-0.027795874909442818,289.33040000000005,-0.09786926994524756,-0.08467806407681575,0.013060535839643318,-0.539487543894841,1.9990583338059267,42.32870287754183,158.87951678871374,1.9990592926139577,0.5637861938536157,1.1690789044881233,0.17349757036880187,0.05516653785986717,0.859004970832421,1.9993400000000001,0.17323833734229283,97.91298200001515,26.16648959731435,0.055040129280657595,0.8607952632056163,0.508848526580283,-0.7392286240846694,-0.24076734192297877,0.010510169215834532,-0.24298256641735907,553.8463485922038,-70.23089980451365,0.010485170633613147,-0.6121898054218299,1.9997083338059265,0.38107872091133,-0.7461389920352632,-0.20400645048072552,0.010245376223414458,-0.709483528023634,1.9996900000000004,-0.2045245296110846,185.50174397563518,147.95230454514447,0.010244610376017997,-0.7101323440031491,1.9996900000000004,0.3762423225922076,17.4
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)OCC(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-460.65552537566987,1.8913821508768565,1452.2591937702978,1121.65305883895,0.1900095874875425,2.4205551931779743,0.12711489520586572,0.13883028740588926,-0.26594518261175504,0.011715392200023555,132.159,0.39026739278639394,0.21028579681563814,0.023887510316314635,-0.1300251603181266,1.9991024674500792,55.98439264829702,134.41560768990504,1.9990589869800317,0.5658377768289209,1.093333562286071,-0.042128843972536134,0.050919615744837304,0.49303353448309706,1.9994489869800316,0.12364520680854868,95.39353427017963,26.06554539037632,0.05427161320728363,0.8336146713588632,0.5140085376681248,-0.721549448038209,-0.11903452855752039,0.014323350270365357,-0.2343940955384808,547.1965831780877,-60.140415524094294,0.011087272150555981,-0.6044370339247748,1.9997099999999999,0.36509362656944266,-0.7061217143391412,-0.2056222137207966,0.011009066368617986,-0.6818812257501676,1.9997144934900157,-0.20121614740619884,173.75609690029245,148.80378786736767,0.010800520798729184,-0.7065211623113254,1.9996844934900155,0.39917668914826787,42.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)OCc2ccccc2)C1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-1090.5323171034881,10.429571536310002,8813.531247872557,2514.198113033276,0.4101506189953242,2.309328559784239,0.13372283554765285,0.11587892083948877,-0.2496017563871416,-0.01784391470816407,321.3724,0.21786879299120618,0.032449530989562166,0.025821725539494602,-0.13712809053312644,1.998984157347603,31.05950703795571,135.29217151484528,1.998996526161747,0.7062972648594241,1.059785296777355,0.21110373210277286,0.058372700006329555,0.8384892668965559,1.9992728310262948,0.1889615253646072,100.84650315445285,24.00189224057415,0.05997984987856452,0.8596863449883664,0.632868726027738,-0.7070517811202887,-0.19014748593803382,0.010771526582173384,-0.23690160764277418,545.6814672840557,-59.75236557909947,0.010726052293951256,-0.6136000541583819,1.9996999999999998,0.46554687921883087,-0.7006711154125952,-0.19179499803006814,0.010349229059794372,-0.7012350432373308,1.9996673011290618,-0.19979040777394458,153.09686998789903,158.32637163451102,0.010532696818758843,-0.7130206173614257,1.9996673011290618,0.5342935993661078,63.2
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)c1ccc(OCC(=O)O)cc1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-691.2708294101026,2.6368104239310797,4493.8222151382,1735.2806232581484,0.27638065882542284,0.5987513478045756,0.12111274760599787,0.1083415948848103,-0.22945434249080815,-0.01277115272118758,208.2566,0.4609821969717317,0.15707973124123217,0.023235483931210665,-0.1801488658526419,1.99904,50.02692065000112,130.46928808585074,1.9990518188405162,0.5298752379296396,1.0927771482816917,0.05975773925418906,0.056694991431456156,0.7423939181672978,1.9994199999999998,0.11347916573013321,97.01608444972179,27.54321161297146,0.0542070464398596,0.8252347928904117,0.5281491773707876,-0.7383708807058984,-0.2652115687539879,0.011998911694042094,-0.2424296041808074,535.9678961936715,-55.15238234960673,0.011049094202582203,-0.6098990278314788,1.9997118188405163,0.3660505776871633,-0.6797699309491323,-0.19727397748365502,0.011093615943990338,-0.7080077837825085,1.9996799999999997,-0.17655580591126102,159.30433158136015,145.1979914236474,0.01102271014657254,-0.6893031906814601,1.9996718188405165,0.41524077775881374,50.5
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)(C)c1ccc(SCC(=O)O)cc1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-1014.2866540580201,4.582835133736919,4776.543384558518,1848.2002948462748,0.27391737989193904,1.6253732300651849,0.13426576934596895,0.10657420470730533,-0.24083997405327429,-0.02769156463866362,224.3172,-0.09077525235483688,0.04898296755600303,0.014487404681687237,-0.7457193603774716,1.9990195484223452,19.39621813555302,153.45718709675998,1.999048192211597,0.545543196877057,1.0731084449281212,0.12156899906984744,0.05564085172396451,0.8000972013066242,1.9993381070519116,0.14773167259531678,94.61815995404416,29.631780583570716,0.056555519472249696,0.8405391633171742,0.5391912807789284,-0.6757012256035209,-0.21722578706671986,0.011219994379766497,-0.23580483683359893,548.7269829725052,-73.45883913117922,0.011023994570836339,-0.6057611798550009,1.9997076554742566,0.42487329621461434,-0.7180394510495547,-0.20428562925247817,0.010931830902962679,-0.7075679156560912,1.9996871187369158,-0.20097284080506678,180.9925441063952,149.05667375712545,0.010757466525501094,-0.7046240016009967,1.9996799999999997,0.37539209174847765,43.8
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)C1CCC(C(=O)O)CC1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-541.297735271473,0.7044754218713544,2601.6345814309348,1535.2354225366194,0.2835909771138253,1.5036700283325755,0.135403697557429,0.14640773421875028,-0.2818114317761793,0.011004036661321269,170.251,-0.04280953087983103,-0.17174847212844602,0.019617575843058788,-0.30768440200977,1.9989770822725377,24.140870024418707,154.02176207112885,1.9989229185137858,0.6870456441609374,1.065277440863491,0.052691309122240265,0.05326810549150591,0.5233969591851041,1.9992970813406037,0.2077851606095032,99.01257309112684,23.85825374489464,0.058933022688729936,0.8682592974907399,0.5747266074851665,-0.7086044063041403,-0.08988527246902783,0.01329360347339639,-0.23858736504966765,556.5481291613382,-65.42286110145994,0.010361247523449364,-0.617835641863791,1.999709999900566,0.41864039764291944,-0.6978849376381319,-0.19160787215928288,0.010520149223251146,-0.6684575532275001,1.99971,-0.20011830795038202,183.1207237579284,147.434440357434,0.01012182247755649,-0.7100372438112074,1.9996829179972662,0.40794832910369383,44.3
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)CCCCCCC(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-542.4669674208138,0.5762982889537743,4225.32334762987,1813.9663108246289,0.3055999214738957,1.4013491779162983,0.13693511986366422,0.14899054502958645,-0.28592566489325066,0.012055425165922189,172.26679999999996,-0.0674201676168429,-0.016165301262264783,0.014553015561426305,-0.4954652237703637,1.9991113748888114,35.56388074129835,163.95108005961808,1.999060607537359,0.5623515524338499,1.0998866790876591,-0.001051706036229917,0.05024576679274946,0.5181721577627248,1.999379314245852,0.15802313328762946,97.1814474503344,25.837358347875895,0.05564264933080435,0.8600194659374987,0.5298419051161859,-0.7148882523891187,-0.08946158133370213,0.013426602190255687,-0.24596383117455795,558.0428907936862,-63.380502971396766,0.010381716753761967,-0.6192743784359093,1.9997089167654767,0.40888515950750814,-0.7132348671948402,-0.19207980348494447,0.01063477554237492,-0.6635077050242882,1.9997116967943251,-0.20253418390581296,190.0458659172122,144.85199994333897,0.010209464772591591,-0.7071976308287334,1.9996889167654766,0.3630600356866151,36.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)C[C@@H](C(=O)O)N(C)C(=O)OC(C)(C)C,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-825.2300117063495,4.307314106801072,4979.538737799988,2115.0245576748107,0.37014830141425153,1.588358141402957,0.12045176790436063,0.13068704021913766,-0.25113880812349826,0.01023527231477703,245.31800000000004,0.2042662404374225,-0.0025927851979633794,0.02707254503702539,-0.11551685262287499,1.9989913078736017,41.19661744662666,140.1479508884745,1.9989414945970352,0.761458535787668,1.1014409888266234,0.004624339021174292,0.055584812403557,0.48892834283901443,1.9993199473583863,0.2001687734685294,95.7651590537021,24.90227455813413,0.05725434897255606,0.865622370856675,0.5715272531363671,-0.7310905877050407,-0.22286453482957053,0.013526842359674005,-0.22822086428348323,545.8888416505263,-59.693285277045824,0.01074769956624466,-0.6114709735323932,1.9997092350193502,0.422239751838411,-0.7229324659824186,-0.2315766770759368,0.010745004451139472,-0.7214163738939583,1.9997088262082179,-0.19725972334289227,174.91863937431177,152.82913212551728,0.010154563021644684,-0.7093829506902536,1.9996800000000001,0.40233322135684335,38.7
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)Oc1ccc(N2CC(C(=O)O)CC2=O)cc1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-897.7474072888784,2.8395645659752557,7983.225592845056,2068.255764432526,0.3153625708265975,2.60306741269989,0.1100815574453149,0.10003895175823878,-0.21012050920355368,-0.01004260568707613,263.2926,-0.051853815625647906,-0.25665258011833797,0.017960749934023836,-0.36817475866174193,1.9989319567832329,29.61918674795489,157.39493190791225,1.9989299999999999,0.6498548120456769,1.1376756246264959,0.2128469634712339,0.058129504520784456,0.8532513858762947,1.9992901595880395,0.21983398441301064,95.4242128922125,25.935357481059313,0.057938929105016974,0.8671620204496893,0.5416564052473151,-0.7166207191643877,-0.22954608321198233,0.010730835969780281,-0.22604885971464553,557.7295066475962,-64.70604178133316,0.010596900578077873,-0.6050287454223819,1.9997099999999999,0.3956924159410926,-0.7298556539771204,-0.20097481818526033,0.010319684036390955,-0.7078515291024182,1.9996799999999997,-0.19880762333899452,174.37329479588635,150.1712171069476,0.010246807649674193,-0.7057871555712536,1.9996799999999997,0.38896459299224845,18.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)Oc1ccccc1-c1nnc(SCC(=O)O)[nH]1,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-1290.8207961790877,7.385268174639843,7689.476717383098,2259.8428358150986,0.29425183181620124,3.4312142757396655,0.1309388599814692,0.09145848639051225,-0.22239734637198144,-0.039480373590956956,293.3398,-0.04288162858608465,0.014170270400123258,0.014696750681823488,-0.6886880730353189,1.9990317373419524,41.390286320021296,155.40025883000678,1.9990516376765977,0.5550278796880163,1.202469290231782,0.18087326739736648,0.05494921170639897,0.8513648627531508,1.9993400000540482,0.17857340288112994,91.81500860534105,28.26751116759662,0.054852156853450976,0.8587090388787008,0.5152370430990661,-0.7475186045782967,-0.22809543412392955,0.011034378956039207,-0.23609262262579603,539.3265481267748,-65.45110415219679,0.010973725186114433,-0.6130886563328358,1.9997059184225807,0.4492837910384265,-0.779829497695284,-0.18783227579398754,0.010502556150905831,-0.6933809269061247,1.9996799999459514,-0.1920763231007068,178.68478249963104,149.7213094664563,0.010436746178828837,-0.6974127693013995,1.99968,0.356256710493627,23.3
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,-3542.2224511095274,7.456171713278985,11392.143394035898,2.382912913233639,0.16004186091592265,-746.7893115738656,2.6513912456099678,4218.354852556871,2059.2436595917393,0.3103735375709037,1.6702534114339782,0.1318657214663203,0.13270996649694158,-0.2645756879632619,0.0008442450306212562,217.26439999999997,0.21642029309803962,0.03649897774530768,0.029291113258369045,-0.10911419040821223,1.998968867739867,25.279211168669345,136.99378096020754,1.9989227634952464,0.7244567686391783,1.0945654580231508,0.013285488570472698,0.05470028221295878,0.49545225413818894,1.9993114919388373,0.19498055182764695,99.00556931767835,24.831830585796233,0.05755671808809118,0.8649727894260238,0.5742151160311171,-0.7298815185703671,-0.19484077763117502,0.01352673498656882,-0.24374250637758837,546.8301645919812,-52.94572960763947,0.01063324492922673,-0.6189931497742442,1.99971,0.4134056400570436,-0.7035247407829772,-0.21433629931549947,0.010856171059381779,-0.7023191481656348,1.9997000013085597,-0.18942264542964204,168.231008756476,150.67823129156568,0.01019746894917938,-0.7015730823003106,1.9996723574301007,0.4148597284135319,8.5
